Packet_Number,Timestamp,Source_IP,Destination_IP,Protocol,Length,Source_Port,Destination_Port,Flags,Sequence_Number
1753,35:10.0,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375770560
1754,35:10.0,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1755,35:10.0,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1756,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375771936
1757,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375773312
1758,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375774688
1759,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375776064
1760,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1761,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375777440
1762,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375778816
1763,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1764,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375780192
1765,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375781568
1766,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375782944
1767,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1768,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375784320
1769,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375785696
1770,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1771,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375787072
1772,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1773,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1774,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375788448
1775,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375789824
1776,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375791200
1777,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1778,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375792576
1779,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375793952
1780,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375795328
1781,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1782,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375796704
1783,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375798080
1784,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1785,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375799456
1786,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375800832
1787,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1788,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375802208
1789,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375803584
1790,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1791,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375804960
1792,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1793,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375806336
1794,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1795,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375807712
1796,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375809088
1797,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375810464
1798,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375811840
1799,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1800,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375813216
1801,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375814592
1802,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1803,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375815968
1804,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1805,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375817344
1806,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375818720
1807,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375820096
1808,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1809,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375821472
1810,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375822848
1811,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1812,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375824224
1813,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1814,35:10.2,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375825600
1815,35:10.2,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1816,35:10.3,172.17.0.99,172.17.0.17,6,60,49779,49668,FA,580215785
1817,35:10.3,172.17.0.17,172.17.0.99,6,60,49668,49779,A,2533915681
1818,35:10.3,172.17.0.17,172.17.0.99,6,60,49668,49779,FA,2533915681
1819,35:10.3,172.17.0.99,172.17.0.17,6,60,49779,49668,A,580215786
1820,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375826976
1821,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375828352
1822,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375829728
1823,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375831104
1824,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1825,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1826,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375832480
1827,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375833856
1828,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375835232
1829,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1830,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375836608
1831,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1832,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375837984
1833,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375839360
1834,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375840736
1835,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375842112
1836,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1837,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375843488
1838,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375844864
1839,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1840,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375846240
1841,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375847616
1842,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1843,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375848992
1844,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1845,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375850368
1846,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1847,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375851744
1848,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375853120
1849,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375854496
1850,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1851,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375855872
1852,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375857248
1853,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1854,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375858624
1855,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1856,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375860000
1857,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375861376
1858,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375862752
1859,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1860,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375864128
1861,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375865504
1862,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1863,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375866880
1864,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375868256
1865,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1866,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375869632
1867,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375871008
1868,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1869,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375872384
1870,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375873760
1871,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1872,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375875136
1873,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375876512
1874,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1875,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375877888
1876,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375879264
1877,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1878,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375880640
1879,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375882016
1880,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1881,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375883392
1882,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375884768
1883,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1884,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375886144
1885,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375887520
1886,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1887,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375888896
1888,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375890272
1889,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1890,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375891648
1891,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375893024
1892,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1893,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375894400
1894,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375895776
1895,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1896,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375897152
1897,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375898528
1898,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1899,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375899904
1900,35:10.3,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375901280
1901,35:10.3,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1902,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375902656
1903,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375904032
1904,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375905408
1905,35:10.4,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1906,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375906784
1907,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,PA,3375908160
1908,35:10.4,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1909,35:10.4,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1910,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375909536
1911,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375910912
1912,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375912288
1913,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375913664
1914,35:10.4,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1915,35:10.4,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1916,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375915040
1917,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375916416
1918,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375917792
1919,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375919168
1920,35:10.4,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1921,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375920544
1922,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375921920
1923,35:10.4,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1924,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375923296
1925,35:10.4,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1926,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375924672
1927,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375926048
1928,35:10.4,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1929,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375927424
1930,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375928800
1931,35:10.4,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1932,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375930176
1933,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375931552
1934,35:10.4,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1935,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375932928
1936,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375934304
1937,35:10.4,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1938,35:10.4,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375935680
1939,35:10.4,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1940,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375937056
1941,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375938432
1942,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375939808
1943,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375941184
1944,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1945,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375942560
1946,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375943936
1947,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1948,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375945312
1949,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375946688
1950,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1951,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1952,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375948064
1953,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375949440
1954,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375950816
1955,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1956,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375952192
1957,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375953568
1958,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375954944
1959,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1960,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375956320
1961,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375957696
1962,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1963,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375959072
1964,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375960448
1965,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1966,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375961824
1967,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375963200
1968,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1969,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375964576
1970,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1971,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375965952
1972,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375967328
1973,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1974,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375968704
1975,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375970080
1976,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1977,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375971456
1978,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375972832
1979,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1980,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375974208
1981,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1982,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375975584
1983,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375976960
1984,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375978336
1985,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375979712
1986,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1987,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375981088
1988,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375982464
1989,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1990,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375983840
1991,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1992,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375985216
1993,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375986592
1994,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1995,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375987968
1996,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375989344
1997,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
1998,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375990720
1999,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375992096
2000,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2001,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375993472
2002,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375994848
2003,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2004,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375996224
2005,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375997600
2006,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2007,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3375998976
2008,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376000352
2009,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2010,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376001728
2011,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376003104
2012,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2013,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376004480
2014,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376005856
2015,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2016,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376007232
2017,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376008608
2018,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2019,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376009984
2020,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376011360
2021,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2022,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376012736
2023,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376014112
2024,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2025,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376015488
2026,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376016864
2027,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2028,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376018240
2029,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376019616
2030,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2031,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376020992
2032,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376022368
2033,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2034,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376023744
2035,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376025120
2036,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2037,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376026496
2038,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376027872
2039,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2040,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376029248
2041,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376030624
2042,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2043,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376032000
2044,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376033376
2045,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2046,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376034752
2047,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376036128
2048,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2049,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,PA,3376037504
2050,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376038880
2051,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2052,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2053,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376040256
2054,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376041632
2055,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2056,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376043008
2057,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376044384
2058,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2059,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376045760
2060,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376047136
2061,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2062,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376048512
2063,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376049888
2064,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2065,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376051264
2066,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376052640
2067,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2068,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376054016
2069,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376055392
2070,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2071,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376056768
2072,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376058144
2073,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2074,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376059520
2075,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376060896
2076,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2077,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376062272
2078,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376063648
2079,35:10.5,172.17.0.99,46.254.34.201,6,60,49815,443,A,3474391447
2080,35:10.5,46.254.34.201,172.17.0.99,6,1430,443,49815,A,3376065024
